dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
nytimes/us-counties	6f1d84b67f7d	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-22	11	7				82			82								100	33			33	67.34693877551021			67.34693877551021				
nytimes/us-counties	524242c6c11e	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-23	12	8	1			100			100								100	18			18	21.951219512195124			21.951219512195124				
nytimes/us-counties	e3c3f1e75776	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-24	13	9	2			124			124								100	24			24	24			24				
nytimes/us-counties	41ad9ba7eeca	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-25	14	10	3			153			153								100	29			29	23.387096774193548			23.387096774193548				
nytimes/us-counties	000cadcd34a0	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-26	15	11	4			190	2		188						1.0526315789473684		98.94736842105263	37	2		35	24.18300653594771			22.875816993464053				
nytimes/us-counties	8d2b1c7c97b2	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-27	16	12	5			225	2		223						0.8888888888888888		99.11111111111111	35			35	18.42105263157895			18.617021276595743				
nytimes/us-counties	3262442536fb	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-28	17	13	6			262	2		260						0.7633587786259541		99.23664122137404	37			37	16.444444444444443			16.591928251121075				
nytimes/us-counties	a92d1b58b13d	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-29	18	14	7			320	2		318						0.625		99.375	58			58	22.137404580152673			22.307692307692307				
nytimes/us-counties	b2fbb4f59063	49b508e71bf1	administrative	United States / New York / Dutchess	US	United States	New York	Dutchess	38	-97	2020-03-30	19	15	8			392	3		389						0.7653061224489796		99.23469387755102	72	1		71	22.5	50		22.32704402515723				
nytimes/us-counties	818dd7297546	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-15	1					3			3								100												
nytimes/us-counties	cce576e1bff2	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-16	2					6			6								100	3			3	100			100				
nytimes/us-counties	8b22845a9ea7	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-17	3					7			7								100	1			1	16.666666666666668			16.666666666666668				
nytimes/us-counties	fd88933bac69	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-19	5	1				28			28								100	21			21	300			300				
nytimes/us-counties	aa6f77fd8239	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-20	6	2				31			31								100	3			3	10.714285714285714			10.714285714285714				
nytimes/us-counties	a19c7ba24f5e	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-21	7	3				38			38								100	7			7	22.580645161290324			22.580645161290324				
nytimes/us-counties	75e758d3d692	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-22	8	4				54			54								100	16			16	42.10526315789474			42.10526315789474				
nytimes/us-counties	e9cf25e544ab	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-23	9	5				87			87								100	33			33	61.111111111111114			61.111111111111114				
nytimes/us-counties	3ddca2172898	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-24	10	6	1			107			107								100	20			20	22.988505747126435			22.988505747126435				
nytimes/us-counties	339f48f988b8	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-25	11	7	2			122			122								100	15			15	14.018691588785046			14.018691588785046				
nytimes/us-counties	9b2f35a974b8	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-26	12	8	3			134	2		132						1.4925373134328357		98.50746268656717	12	2		10	9.836065573770492			8.19672131147541				
nytimes/us-counties	d1bde170b331	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-27	13	9	4			219	6		213						2.73972602739726		97.26027397260275	85	4		81	63.43283582089552	200		61.36363636363637				
nytimes/us-counties	c343912d69b1	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-28	14	10	5			354	6		348						1.694915254237288		98.30508474576271	135			135	61.64383561643836			63.38028169014085				
nytimes/us-counties	14f8b833cfd3	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-29	15	11	6			380	6		374						1.5789473684210527		98.42105263157895	26			26	7.344632768361582			7.471264367816092				
nytimes/us-counties	150f7b8f6e7d	6034e646010f	administrative	United States / New York / Erie	US	United States	New York	Erie	38	-97	2020-03-30	16	12	7			443	8		435						1.805869074492099		98.1941309255079	63	2		61	16.57894736842105	33.333333333333336		16.310160427807485				
nytimes/us-counties	04c04abca586	c008fbda540a	administrative	United States / New York / Essex	US	United States	New York	Essex	38	-97	2020-03-18	1					1			1								100												
nytimes/us-counties	fe802cb9e484	c008fbda540a	administrative	United States / New York / Essex	US	United States	New York	Essex	38	-97	2020-03-21	4					2			2								100	1			1	100			100				
nytimes/us-counties	334c69d9b323	c008fbda540a	administrative	United States / New York / Essex	US	United States	New York	Essex	38	-97	2020-03-22	5					3			3								100	1			1	50			50				
nytimes/us-counties	41bb3a098610	c008fbda540a	administrative	United States / New York / Essex	US	United States	New York	Essex	38	-97	2020-03-25	8					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	3464ed1ada54	c008fbda540a	administrative	United States / New York / Essex	US	United States	New York	Essex	38	-97	2020-03-30	13					5			5								100	1			1	25			25				
nytimes/us-counties	2e128e6ef3c3	ae89e952a766	administrative	United States / New York / Franklin	US	United States	New York	Franklin	38	-97	2020-03-25	1					1			1								100												
nytimes/us-counties	267461f6312e	ae89e952a766	administrative	United States / New York / Franklin	US	United States	New York	Franklin	38	-97	2020-03-27	3					2			2								100	1			1	100			100				
nytimes/us-counties	724dc2fb7216	ae89e952a766	administrative	United States / New York / Franklin	US	United States	New York	Franklin	38	-97	2020-03-28	4					4			4								100	2			2	100			100				
nytimes/us-counties	7476c9b5ba60	ae89e952a766	administrative	United States / New York / Franklin	US	United States	New York	Franklin	38	-97	2020-03-29	5					6			6								100	2			2	50			50				
nytimes/us-counties	5fdda746e975	7eb84bcabbe8	administrative	United States / New York / Fulton	US	United States	New York	Fulton	38	-97	2020-03-20	1					1			1								100												
nytimes/us-counties	9b9010359122	9d877813065d	administrative	United States / New York / Genesee	US	United States	New York	Genesee	38	-97	2020-03-20	1					1			1								100												
nytimes/us-counties	13bb16af1cfa	9d877813065d	administrative	United States / New York / Genesee	US	United States	New York	Genesee	38	-97	2020-03-25	6					2			2								100	1			1	100			100				
nytimes/us-counties	6147be547e5b	9d877813065d	administrative	United States / New York / Genesee	US	United States	New York	Genesee	38	-97	2020-03-26	7					4			4								100	2			2	100			100				
nytimes/us-counties	c5b35d2f5853	9d877813065d	administrative	United States / New York / Genesee	US	United States	New York	Genesee	38	-97	2020-03-27	8					6			6								100	2			2	50			50				
nytimes/us-counties	2ab791b2d2c2	9d877813065d	administrative	United States / New York / Genesee	US	United States	New York	Genesee	38	-97	2020-03-28	9					7			7								100	1			1	16.666666666666668			16.666666666666668				
nytimes/us-counties	66b02fc8b37d	9d877813065d	administrative	United States / New York / Genesee	US	United States	New York	Genesee	38	-97	2020-03-29	10					9			9								100	2			2	28.571428571428573			28.571428571428573				
nytimes/us-counties	c5ebb141b352	dc45af22a16d	administrative	United States / New York / Greene	US	United States	New York	Greene	38	-97	2020-03-15	1					2			2								100												
nytimes/us-counties	606a9db77cd3	dc45af22a16d	administrative	United States / New York / Greene	US	United States	New York	Greene	38	-97	2020-03-23	9					4			4								100	2			2	100			100				
nytimes/us-counties	afa2f5f29838	dc45af22a16d	administrative	United States / New York / Greene	US	United States	New York	Greene	38	-97	2020-03-26	12					5			5								100	1			1	25			25				
nytimes/us-counties	26721ed0fba4	dc45af22a16d	administrative	United States / New York / Greene	US	United States	New York	Greene	38	-97	2020-03-27	13					6			6								100	1			1	20			20				
nytimes/us-counties	d8b46d40fcf0	dc45af22a16d	administrative	United States / New York / Greene	US	United States	New York	Greene	38	-97	2020-03-28	14					7			7								100	1			1	16.666666666666668			16.666666666666668				
nytimes/us-counties	1b95f5ce44ff	dc45af22a16d	administrative	United States / New York / Greene	US	United States	New York	Greene	38	-97	2020-03-30	16	1				10			10								100	3			3	42.857142857142854			42.857142857142854				
nytimes/us-counties	a3dc29f17e13	8d00725291a0	administrative	United States / New York / Hamilton	US	United States	New York	Hamilton	38	-97	2020-03-18	1					1			1								100												
nytimes/us-counties	06e7e1b8338d	8d00725291a0	administrative	United States / New York / Hamilton	US	United States	New York	Hamilton	38	-97	2020-03-20	3					2			2								100	1			1	100			100				
nytimes/us-counties	6bf238784409	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-12	1					1			1								100												
nytimes/us-counties	772a1b389d75	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-20	9					2			2								100	1			1	100			100				
nytimes/us-counties	6b8bd9b27c54	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-21	10					3			3								100	1			1	50			50				
nytimes/us-counties	478490850f2a	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-22	11					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	abcbdea7d37c	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-25	14					5			5								100	1			1	25			25				
nytimes/us-counties	cf248a1be2fe	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-26	15					7			7								100	2			2	40			40				
nytimes/us-counties	006eb4abab5c	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-27	16					9			9								100	2			2	28.571428571428573			28.571428571428573				
nytimes/us-counties	dda1b26d8163	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-29	18	1				10			10								100	1			1	11.11111111111111			11.11111111111111				
nytimes/us-counties	9c7a1d67b23d	4f2fc3863fb1	administrative	United States / New York / Herkimer	US	United States	New York	Herkimer	38	-97	2020-03-30	19	2				12	2		10						16.666666666666664		83.33333333333334	2	2			20							
nytimes/us-counties	9ce8ace92f20	eaf73ab9da1c	administrative	United States / New York / Jefferson	US	United States	New York	Jefferson	38	-97	2020-03-18	1					1			1								100												
nytimes/us-counties	383b2c72133b	eaf73ab9da1c	administrative	United States / New York / Jefferson	US	United States	New York	Jefferson	38	-97	2020-03-23	6					2			2								100	1			1	100			100				
nytimes/us-counties	5748c25ef1c0	eaf73ab9da1c	administrative	United States / New York / Jefferson	US	United States	New York	Jefferson	38	-97	2020-03-26	9					3			3								100	1			1	50			50				
nytimes/us-counties	5d72bd4e2636	eaf73ab9da1c	administrative	United States / New York / Jefferson	US	United States	New York	Jefferson	38	-97	2020-03-28	11					6			6								100	3			3	100			100				
nytimes/us-counties	420e2afa9e3b	eaf73ab9da1c	administrative	United States / New York / Jefferson	US	United States	New York	Jefferson	38	-97	2020-03-29	12					7			7								100	1			1	16.666666666666668			16.666666666666668				
nytimes/us-counties	6561c23839c1	eaf73ab9da1c	administrative	United States / New York / Jefferson	US	United States	New York	Jefferson	38	-97	2020-03-30	13	1				11			11								100	4			4	57.142857142857146			57.142857142857146				
nytimes/us-counties	6d32f32c025e	7ad7996aec00	administrative	United States / New York / Lewis	US	United States	New York	Lewis	38	-97	2020-03-29	1					2			2								100												
nytimes/us-counties	114163d2880a	6d134647c58d	administrative	United States / New York / Livingston	US	United States	New York	Livingston	38	-97	2020-03-18	1					1			1								100												
nytimes/us-counties	a45c0ff28042	6d134647c58d	administrative	United States / New York / Livingston	US	United States	New York	Livingston	38	-97	2020-03-21	4					2			2								100	1			1	100			100				
nytimes/us-counties	10635cd8de94	6d134647c58d	administrative	United States / New York / Livingston	US	United States	New York	Livingston	38	-97	2020-03-23	6					3			3								100	1			1	50			50				
nytimes/us-counties	5a8f694e5591	6d134647c58d	administrative	United States / New York / Livingston	US	United States	New York	Livingston	38	-97	2020-03-28	11					5			5								100	2			2	66.66666666666667			66.66666666666667				
