data_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age	location_key	location_key_original
75cb8e6fc4ef	total-province	United States / Nebraska	US	United States	Nebraska	(total)	38	-97	2020-03-20	33	33	1			106			106	5.479712656275202			5.479712656275202				100	12			12	12.76595744680851			12.76595744680851	200330	1934408			c4733ca759db	
f07dd93679a7	total-province	United States / Nebraska	US	United States	Nebraska	(total)	38	-97	2020-03-21	34	34	2			122			122	6.306839094958251			6.306839094958251				100	16			16	15.09433962264151			15.09433962264151	200330	1934408			c4733ca759db	
3426f6e11726	total-province	United States / Nebraska	US	United States	Nebraska	(total)	38	-97	2020-03-22	35	35	3			124			124	6.410229899793632			6.410229899793632				100	2			2	1.639344262295082			1.639344262295082	200330	1934408			c4733ca759db	
a5c5eccb322a	total-province	United States / Nebraska	US	United States	Nebraska	(total)	38	-97	2020-03-23	36	36	4			146			146	7.547528752982825			7.547528752982825				100	22			22	17.741935483870968			17.741935483870968	200330	1934408			c4733ca759db	
91cf7c8a72fe	total-province	United States / Nebraska	US	United States	Nebraska	(total)	38	-97	2020-03-24	37	37	5			154			154	7.96109197232435			7.96109197232435				100	8			8	5.47945205479452			5.47945205479452	200330	1934408			c4733ca759db	
dc2ebaf384ff	total-province	United States / Nebraska	US	United States	Nebraska	(total)	38	-97	2020-03-25	38	38	6			168			168	8.684827606172018			8.684827606172018				100	14			14	9.090909090909092			9.090909090909092	200330	1934408			c4733ca759db	
18924a41a8ec	total-province	United States / Nebraska	US	United States	Nebraska	(total)	38	-97	2020-03-26	39	39	7			184			184	9.511954044855067			9.511954044855067				100	16			16	9.523809523809524			9.523809523809524	200330	1934408			c4733ca759db	
773342f6cc15	administrative	United States / Nebraska / Adams	US	United States	Nebraska	Adams	38	-97	2020-03-18	1					1			1								100													84dc5fa0efa9	90e8f2b42148
b81975cf6d7c	administrative	United States / Nebraska / Buffalo	US	United States	Nebraska	Buffalo	38	-97	2020-03-20	1					1			1								100													34a8c3dd3beb	c9882a05d8a0
62aa82c88867	administrative	United States / Nebraska / Buffalo	US	United States	Nebraska	Buffalo	38	-97	2020-03-21	2					2			2								100	1			1	100			100					34a8c3dd3beb	c9882a05d8a0
c4cccb1a3c42	administrative	United States / Nebraska / Cass	US	United States	Nebraska	Cass	38	-97	2020-03-12	1					1			1								100													c344a93175fb	1f0dfadf158d
3b459f2694f4	administrative	United States / Nebraska / Cass	US	United States	Nebraska	Cass	38	-97	2020-03-23	12					2			2								100	1			1	100			100					c344a93175fb	1f0dfadf158d
527d7075d195	administrative	United States / Nebraska / Dawson	US	United States	Nebraska	Dawson	38	-97	2020-03-22	1					1			1								100													0595d001527c	393e379cb116
801bc7949cad	administrative	United States / Nebraska / Dodge	US	United States	Nebraska	Dodge	38	-97	2020-03-25	1					1			1								100													030c024a6c07	f02d3473b320
1866190b2864	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-02-17	1	1				10			10								100													d0180e2bcb53	4b1ce9bfd2d9
9ea8bd06ba81	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-02-20	4	4				11			11								100	1			1	10			10					d0180e2bcb53	4b1ce9bfd2d9
604ffa78b0d1	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-02-24	8	8				12			12								100	1			1	9.090909090909092			9.090909090909092					d0180e2bcb53	4b1ce9bfd2d9
e21cbedb29e1	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-02-25	9	9				13			13								100	1			1	8.333333333333334			8.333333333333334					d0180e2bcb53	4b1ce9bfd2d9
8bf7d097791c	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-06	19	19				14			14								100	1			1	7.6923076923076925			7.6923076923076925					d0180e2bcb53	4b1ce9bfd2d9
d21acd1576be	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-08	21	21				16			16								100	2			2	14.285714285714286			14.285714285714286					d0180e2bcb53	4b1ce9bfd2d9
61fd418bd15a	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-10	23	23				17			17								100	1			1	6.25			6.25					d0180e2bcb53	4b1ce9bfd2d9
6e2aa51ee9cd	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-11	24	24				23			23								100	6			6	35.294117647058826			35.294117647058826					d0180e2bcb53	4b1ce9bfd2d9
71f637eba447	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-13	26	26				26			26								100	3			3	13.043478260869565			13.043478260869565					d0180e2bcb53	4b1ce9bfd2d9
48c562719908	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-14	27	27				28			28								100	2			2	7.6923076923076925			7.6923076923076925					d0180e2bcb53	4b1ce9bfd2d9
2be61f657084	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-15	28	28				30			30								100	2			2	7.142857142857143			7.142857142857143					d0180e2bcb53	4b1ce9bfd2d9
d2d2bfcca0c3	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-16	29	29				32			32								100	2			2	6.666666666666667			6.666666666666667					d0180e2bcb53	4b1ce9bfd2d9
bd8e28b59388	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-17	30	30				33			33								100	1			1	3.125			3.125					d0180e2bcb53	4b1ce9bfd2d9
634e3ba4234f	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-18	31	31				37			37								100	4			4	12.121212121212121			12.121212121212121					d0180e2bcb53	4b1ce9bfd2d9
9a85837d79fd	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-20	33	33				40			40								100	3			3	8.108108108108109			8.108108108108109					d0180e2bcb53	4b1ce9bfd2d9
0307da9c2b14	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-21	34	34				46			46								100	6			6	15			15					d0180e2bcb53	4b1ce9bfd2d9
6b7c6f965141	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-23	36	36				50			50								100	4			4	8.695652173913043			8.695652173913043					d0180e2bcb53	4b1ce9bfd2d9
91d1877dcfff	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-24	37	37				52			52								100	2			2	4			4					d0180e2bcb53	4b1ce9bfd2d9
050cda1a9089	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-25	38	38				54			54								100	2			2	3.8461538461538463			3.8461538461538463					d0180e2bcb53	4b1ce9bfd2d9
8073e900dc1c	administrative	United States / Nebraska / Douglas	US	United States	Nebraska	Douglas	38	-97	2020-03-26	39	39				58			58								100	4			4	7.407407407407407			7.407407407407407					d0180e2bcb53	4b1ce9bfd2d9
ab51675d2fea	administrative	United States / Nebraska / Hall	US	United States	Nebraska	Hall	38	-97	2020-03-26	1					1			1								100													8afd3dd0f437	c272d8ed31ea
a182fae020ea	administrative	United States / Nebraska / Hamilton	US	United States	Nebraska	Hamilton	38	-97	2020-03-26	1					1			1								100													efaf36b8485e	bcc5b814c55f
d4759ad39304	administrative	United States / Nebraska / Kearney	US	United States	Nebraska	Kearney	38	-97	2020-03-26	1					1			1								100													aff2e238a78b	1e13da7cb5c7
699c576eae6c	administrative	United States / Nebraska / Knox	US	United States	Nebraska	Knox	38	-97	2020-03-17	1					1			1								100													3706cd155751	d7e710e2d3ff
1c143a523112	administrative	United States / Nebraska / Knox	US	United States	Nebraska	Knox	38	-97	2020-03-18	2					2			2								100	1			1	100			100					3706cd155751	d7e710e2d3ff
014f41ceafbd	administrative	United States / Nebraska / Lancaster	US	United States	Nebraska	Lancaster	38	-97	2020-03-20	1					1			1								100													39b21c337f5c	d4c8e8a148d8
d6d27186dc3a	administrative	United States / Nebraska / Lancaster	US	United States	Nebraska	Lancaster	38	-97	2020-03-21	2					2			2								100	1			1	100			100					39b21c337f5c	d4c8e8a148d8
6007438e17d1	administrative	United States / Nebraska / Lancaster	US	United States	Nebraska	Lancaster	38	-97	2020-03-24	5					3			3								100	1			1	50			50					39b21c337f5c	d4c8e8a148d8
f86a09ce855b	administrative	United States / Nebraska / Lincoln	US	United States	Nebraska	Lincoln	38	-97	2020-03-18	1					1			1								100													7cc2c8e3dd1b	4536e8c49e13
315f55ed19f0	administrative	United States / Nebraska / Lincoln	US	United States	Nebraska	Lincoln	38	-97	2020-03-19	2					3			3								100	2			2	200			200					7cc2c8e3dd1b	4536e8c49e13
3287f6a3ab29	administrative	United States / Nebraska / Madison	US	United States	Nebraska	Madison	38	-97	2020-03-23	1					1			1								100													20ae44dca3f8	f48dcc73c243
08d545e41e5c	administrative	United States / Nebraska / Nemaha	US	United States	Nebraska	Nemaha	38	-97	2020-03-19	1					1			1								100													4d4b4bf06990	c2e28b645cb5
90af695bd5c3	administrative	United States / Nebraska / Sarpy	US	United States	Nebraska	Sarpy	38	-97	2020-03-17	1					1			1								100													ebbd5110a264	eafeb3c6d71c
6462cbbd3b69	administrative	United States / Nebraska / Sarpy	US	United States	Nebraska	Sarpy	38	-97	2020-03-19	3					2			2								100	1			1	100			100					ebbd5110a264	eafeb3c6d71c
bd29608b70c8	administrative	United States / Nebraska / Sarpy	US	United States	Nebraska	Sarpy	38	-97	2020-03-20	4					3			3								100	1			1	50			50					ebbd5110a264	eafeb3c6d71c
1055cc4ac939	administrative	United States / Nebraska / Sarpy	US	United States	Nebraska	Sarpy	38	-97	2020-03-23	7					6			6								100	3			3	100			100					ebbd5110a264	eafeb3c6d71c
16539147654f	administrative	United States / Nebraska / Sarpy	US	United States	Nebraska	Sarpy	38	-97	2020-03-26	10					7			7								100	1			1	16.666666666666668			16.666666666666668					ebbd5110a264	eafeb3c6d71c
6c617e03fb63	administrative	United States / Nebraska / Saunders	US	United States	Nebraska	Saunders	38	-97	2020-03-24	1					1			1								100													64e5458e0453	513a8cbe79c8
c5301afb5df4	administrative	United States / Nebraska / Saunders	US	United States	Nebraska	Saunders	38	-97	2020-03-25	2					2			2								100	1			1	100			100					64e5458e0453	513a8cbe79c8
f0c132460a12	administrative	United States / Nebraska / Washington	US	United States	Nebraska	Washington	38	-97	2020-03-23	1					2			2								100													871bfeea7de8	08ca604392ef
0ea85bacdd7f	administrative	United States / Nebraska / Washington	US	United States	Nebraska	Washington	38	-97	2020-03-25	3					5			5								100	3			3	150			150					871bfeea7de8	08ca604392ef
bf85103f74cd	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-05	1					2			2	0.06493177618276477			0.06493177618276477				100									286380	3080156			8091a9c1ade5	d04880183bb9
5ab7b3f22d76	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-08	4					4			4	0.12986355236552954			0.12986355236552954				100	2			2	100			100	286380	3080156			8091a9c1ade5	d04880183bb9
a70565e8c621	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-11	7					7			7	0.2272612166396767			0.2272612166396767				100	3			3	75			75	286380	3080156			8091a9c1ade5	d04880183bb9
b4891e8ae8b0	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-12	8	1				11			11	0.35712476900520623			0.35712476900520623				100	4			4	57.142857142857146			57.142857142857146	286380	3080156			8091a9c1ade5	d04880183bb9
2f79b104ac0f	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-13	9	2				19			19	0.6168518737362653			0.6168518737362653				100	8			8	72.72727272727273			72.72727272727273	286380	3080156			8091a9c1ade5	d04880183bb9
c41d014a099c	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-14	10	3				21			21	0.6817836499190301			0.6817836499190301				100	2			2	10.526315789473685			10.526315789473685	286380	3080156			8091a9c1ade5	d04880183bb9
9544c55d04b4	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-15	11	4				26			26	0.844113090375942			0.844113090375942				100	5			5	23.80952380952381			23.80952380952381	286380	3080156			8091a9c1ade5	d04880183bb9
2948155f2180	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-16	12	5				45	1		44	1.4609649641122073	0.032465888091382386		1.428499076020825		2.2222222222222223		97.77777777777777	19	1		18	73.07692307692308			69.23076923076923	286380	3080156			8091a9c1ade5	d04880183bb9
9e3fb1539da7	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-17	13	6				55	1		54	1.785623845026031	0.032465888091382386		1.753157956934649		1.8181818181818181		98.18181818181819	10			10	22.22222222222222			22.727272727272727	286380	3080156			8091a9c1ade5	d04880183bb9
b4bda3df05c9	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-18	14	7				82	1		81	2.6622028234933555	0.032465888091382386		2.629736935401973		1.2195121951219512		98.78048780487805	27			27	49.09090909090909			50	286380	3080156			8091a9c1ade5	d04880183bb9
7b6f2dc8d60e	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-19	15	8	1			103	1		102	3.343986473412386	0.032465888091382386		3.311520585321003		0.9708737864077669		99.02912621359224	21			21	25.609756097560975			25.925925925925927	286380	3080156			8091a9c1ade5	d04880183bb9
ec445feecda1	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-20	16	9	2			176	2		174	5.7139963040833	0.06493177618276477		5.649064527900535		1.1363636363636365		98.86363636363636	73	1		72	70.87378640776699	100		70.58823529411765	286380	3080156			8091a9c1ade5	d04880183bb9
6bcf17c5ff07	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-22	18	11	4			223	2		221	7.239893044378272	0.06493177618276477		7.174961268195506		0.8968609865470852		99.10313901345292	47			47	26.704545454545453			27.011494252873565	286380	3080156			8091a9c1ade5	d04880183bb9
7ef4e0a1a6f9	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-23	19	12	5			347	4		343	11.265663167709688	0.12986355236552954		11.135799615344158		1.1527377521613833		98.84726224783861	124	2		122	55.60538116591928	100		55.203619909502265	286380	3080156			8091a9c1ade5	d04880183bb9
514694141b12	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-24	20	13	6			397	6		391	12.888957572278805	0.19479532854829432		12.694162243730512		1.5113350125944585		98.48866498740554	50	2		48	14.409221902017292	50		13.994169096209912	286380	3080156			8091a9c1ade5	d04880183bb9
be1be3eaca33	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-25	21	14	7			495	14		481	16.070614605234283	0.4545224332793534		15.616092171954927		2.8282828282828283		97.17171717171718	98	8		90	24.68513853904282	133.33333333333334		23.017902813299234	286380	3080156			8091a9c1ade5	d04880183bb9
341fbb6eaf71	province	United States / Nevada	US	United States	Nevada		38	-97	2020-03-26	22	15	8			642	10		632	20.84310015466749	0.32465888091382383		20.51844127375367		1.557632398753894		98.4423676012461	147	-4		151	29.696969696969695	-28.571428571428573		31.39293139293139	286380	3080156			8091a9c1ade5	d04880183bb9
c2cdb53d53e2	total-province	United States / Nevada	US	United States	Nevada	(total)	38	-97	2020-03-05	1					4			4	0.12986355236552954			0.12986355236552954				100									286380	3080156			0e7cb2269132	
468c0f0b0087	total-province	United States / Nevada	US	United States	Nevada	(total)	38	-97	2020-03-08	4					8			8	0.2597271047310591			0.2597271047310591				100	4			4	100			100	286380	3080156			0e7cb2269132	
